Unnamed: 0,id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,number_of_people,occupant_density,operating_hours,lighting,air_flow_control,heating,heating_fuel,cooling,wall_type,wall_insulation_r_value,roof_ceiling,window_glass_layers,window_glass_type,energy_star_label,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int,data_source
266,1012780001,2017,10175,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,408911.0,1928,No Value,No Value,No Value,LED,Unknown,Other Or Combination,District Steam,Chiller - Absorption,Frame Wall,No Value,Unknown,Double-pane,Unknown,Unknown,72,Unknown,46.505708672699996,29.57947065345,70.3,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
268,1012809010,2011,10172,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,3018588.0,1963,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Chiller - Uncategorized,Frame Wall,No Value,Unknown,Single-pane,Unknown,Unknown,41,Unknown,46.505708672699996,29.57947065345,151.0,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
269,1012820021,2012,10179,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,1365183.0,2002,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,Other Or Combination,Other Or Combination,Frame Wall,No Value,Unknown,Single-pane,Reflective,Unknown,44,Unknown,46.505708672699996,29.57947065345,144.2049180328,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
270,1012840002,2012,10017,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,52725.0,1930,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Split AC System,Masonry,No Value,Unknown,Other Or Combination,Clear,Unknown,74,Unknown,46.505708672699996,29.57947065345,58.5396174863,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
271,1012840056,2015,10017,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,74679.0,1927,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Packaged Direct Expansion,Frame Wall,No Value,Unknown,Double-pane,Clear,Unknown,72,Unknown,46.505708672699996,29.57947065345,77.8,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
272,1012850021,2014,10022,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,850000.0,1967,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Chiller - Uncategorized,Frame Wall,No Value,Unknown,Single-pane,Tinted,Unknown,46,Unknown,46.505708672699996,29.57947065345,130.7,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
274,1012877501,2016,10022,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,878390.0,1976,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Other Or Combination,Other Or Combination,No Value,Unknown,Double-pane,Tinted,Unknown,67,Unknown,46.505708672699996,29.57947065345,66.5177595628,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
275,1012880001,2015,10022,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,52400.0,1912,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Packaged Direct Expansion,Masonry,No Value,Unknown,Double-pane,Unknown,Unknown,52,Unknown,46.505708672699996,29.57947065345,88.75,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
276,1012880003,2015,10022,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,75871.0,1912,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Packaged Direct Expansion,Masonry,No Value,Unknown,Double-pane,Unknown,Unknown,5,Unknown,46.505708672699996,29.57947065345,150.0,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
277,1012880021,2017,10022,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,182000.0,1929,No Value,No Value,No Value,Unknown,Unknown,Other Or Combination,District Steam,Split AC System,Masonry,No Value,Unknown,Double-pane,Low-e,Unknown,70,Unknown,46.505708672699996,29.57947065345,73.4,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
294,1013387503,2018,10017,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,102986.0,1964,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Chiller - Uncategorized,Frame Wall,No Value,Unknown,Double-pane,Clear,Unknown,46,Unknown,46.505708672699996,29.57947065345,111.1,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
302,1013750016,2014,10065,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,133833.0,1928,No Value,No Value,No Value,Other Or Combination,Unknown,Boiler - Steam,Other Or Combination,Other Or Combination,Frame Wall,No Value,Unknown,Double-pane,Clear,Unknown,33,Unknown,46.505708672699996,29.57947065345,117.5,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
303,1013750049,2015,10065,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,267135.0,1985,No Value,No Value,No Value,Other Or Combination,Unknown,Other Or Combination,District Steam,Other Or Combination,Frame Wall,No Value,Unknown,Double-pane,Reflective,Unknown,68,Unknown,46.505708672699996,29.57947065345,81.1,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
341,1015570008,2016,10128,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,81928.0,1927,No Value,No Value,No Value,Other Or Combination,Unknown,Boiler - Hot Water,Natural Gas,Packaged Direct Expansion,Frame Wall,No Value,Unknown,Double-pane,Clear,Unknown,86,Unknown,46.505708672699996,29.57947065345,70.4071038251,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
401,1021560016,2016,10033,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,105698.0,1962,No Value,No Value,No Value,Other Or Combination,Unknown,Boiler - Steam,Other Or Combination,Other Or Combination,Masonry,No Value,Unknown,Single-pane,Unknown,Unknown,54,Unknown,46.505708672699996,29.57947065345,106.3087431694,179.6150142753,No Value,New York City Benchmarking and Audit Ordinances
1089,1000047501,2011,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,60,Unknown,94.2142775338,46.994586111,141.2088636449,349.3149873659,11.1432645447,New York City Benchmarking and Audit Ordinances
1090,1000047501,2012,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,75,Unknown,74.8547731931,45.6079645416,120.4627377347,287.0950640369,9.7368831778,New York City Benchmarking and Audit Ordinances
1091,1000047501,2013,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,92,Unknown,46.505708672699996,56.3744961625,112.3597653163,243.4431399023,8.8217953901,New York City Benchmarking and Audit Ordinances
1093,1000047501,2015,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,71,Unknown,69.7191805169,57.9073389895,127.6265195064,286.1253805784,9.6852831160,New York City Benchmarking and Audit Ordinances
1094,1000047501,2016,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,84,Unknown,45.6142623366,54.2134154051,99.8276777417,205.4014367745,7.2070498602,New York City Benchmarking and Audit Ordinances
1095,1000047501,2017,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,83,Unknown,43.8496089879,54.1251031741,97.974712162,199.5350416475,6.9177158576,New York City Benchmarking and Audit Ordinances
1096,1000047501,2018,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,62,Unknown,42.8805590413,58.701839448,101.5823984893,201.9294758738,7.0254665594,New York City Benchmarking and Audit Ordinances
1097,1000047501,2019,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,61,Unknown,50.5293030854,54.4841678789,105.0134709643,221.4801057387,7.4059059159,New York City Benchmarking and Audit Ordinances
1098,1000047501,2020,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,2542563.0,1970,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,55,Unknown,43.5006824468,50.1894371912,93.690119638,193.9285984032,6.5331602226,New York City Benchmarking and Audit Ordinances
1119,1000090001,2012,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,55,Unknown,83.9209848741,15.1637409436,99.0847258176,281.7083816368,8.7939862857,New York City Benchmarking and Audit Ordinances
1120,1000090001,2013,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,78,Unknown,60.2689308849,18.2755537739,78.5444846588,211.1751075073,6.6810341499,New York City Benchmarking and Audit Ordinances
1121,1000090001,2014,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,81,Unknown,54.7306383969,26.5185299476,81.2491683445,203.6764405034,6.6126730513,New York City Benchmarking and Audit Ordinances
1122,1000090001,2015,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,86,Unknown,50.1427530981,21.1941732029,71.336926301,182.8812525714,5.7528686463,New York City Benchmarking and Audit Ordinances
1123,1000090001,2016,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,88,Unknown,48.7910917205,18.3067089774,67.0978006979,175.1720787752,5.3473267532,New York City Benchmarking and Audit Ordinances
1124,1000090001,2017,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,87,Unknown,48.9331940761,18.9285365827,67.8617306588,176.3644732983,5.2727705702,New York City Benchmarking and Audit Ordinances
1125,1000090001,2018,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,66,Unknown,49.8070180917,22.941786312,72.7488044037,183.9241803823,5.4811701468,New York City Benchmarking and Audit Ordinances
1126,1000090001,2019,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,72,Unknown,48.351757291,21.6541610393,70.0059183303,177.809511141,5.2800318420,New York City Benchmarking and Audit Ordinances
1127,1000090001,2020,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,852840.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,83,Unknown,38.6205013215,18.2204382679,56.8409395894,143.1329000709,4.2787538600,New York City Benchmarking and Audit Ordinances
1128,1000090014,2010,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,67,Unknown,69.1087132752,13.2871951088,82.395908384,232.9459938148,6.6150160268,New York City Benchmarking and Audit Ordinances
1129,1000090014,2011,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,61,Unknown,77.6920278714,13.4829278266,91.1749556979,260.1184754691,7.7233689236,New York City Benchmarking and Audit Ordinances
1130,1000090014,2012,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,82,Unknown,53.7800225149,29.57947065345,79.1871312931,196.8088113599,6.7822602751,New York City Benchmarking and Audit Ordinances
1131,1000090014,2013,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,51.1824245324,17.1611422768,68.3435668092,181.3061837639,5.7829112335,New York City Benchmarking and Audit Ordinances
1132,1000090014,2014,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,75,Unknown,58.9961710528,21.8196304243,80.8158014771,211.431533615,6.6790789784,New York City Benchmarking and Audit Ordinances
1133,1000090014,2015,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,77,Unknown,57.4347959075,19.7885913629,77.2233872704,204.091568785,6.2917914264,New York City Benchmarking and Audit Ordinances
1134,1000090014,2016,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,77,Unknown,57.4786453651,18.3052608534,75.7839062185,202.4492594705,6.0833287771,New York City Benchmarking and Audit Ordinances
1135,1000090014,2018,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,68,Unknown,51.8186607856,21.6396179627,73.4582787483,188.678136422,5.5545581580,New York City Benchmarking and Audit Ordinances
1136,1000090014,2020,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,575860.0,1987,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,84,Unknown,40.2308890727,16.5940973766,56.8249864493,146.2379085403,4.2987317281,New York City Benchmarking and Audit Ordinances
1137,1000090029,2010,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,859807.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,40,Unknown,71.1897474621,75.4232734893,146.6130209514,314.0437352181,10.9140896135,New York City Benchmarking and Audit Ordinances
1138,1000090029,2011,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,859807.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,40,Unknown,68.468816566,68.707120914,137.17593748,297.440629114,10.5805270482,New York City Benchmarking and Audit Ordinances
1139,1000090029,2012,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,859807.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,41,Unknown,65.5461284343,73.5456358568,139.0917642911,294.069606312,10.9652927100,New York City Benchmarking and Audit Ordinances
1140,1000090029,2013,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,859807.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,37,Unknown,67.3119080391,81.0078670083,148.3197750473,308.5688316526,11.4853993336,New York City Benchmarking and Audit Ordinances
1141,1000090029,2014,10004,NEW YORK,NY,4A Mixed - Humid (Baltimore-MD),COMMERCIAL,Office - Uncategorized,859807.0,1969,No Value,No Value,No Value,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Value,Unknown,Unknown,Unknown,Unknown,46,Unknown,60.4436734956,75.6967209124,136.140394408,280.6291998712,10.3845685179,New York City Benchmarking and Audit Ordinances
