YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,Electricity(kWh),NaturalGas(kBtu),GHGEmissionsIntensity
2015.0,4.0,1.0,150314.0,81.0,604413.0,1230780.0,0.68
1967.0,4.0,1.0,42816.0,69.0,396698.0,800937.4,0.18
1997.0,6.0,1.0,48600.0,92.0,291983.0,781406.0,0.97
2017.0,7.0,1.0,41600.0,81.0,351157.0,367290.0,0.64
1995.0,4.0,1.0,62566.0,94.0,393231.0,2444861.8,0.18
1983.0,4.0,1.0,52228.0,43.0,497677.0,1610434.2,0.19
1977.0,1.0,1.0,24024.0,66.4,82292.0,868655.6,0.07
1953.0,1.0,1.0,26092.0,61.0,1273606.0,2650700.0,6.35
1991.0,5.0,1.0,97737.0,98.0,576024.0,268360.0,0.44
2018.0,4.0,1.0,147082.0,90.0,549154.0,996080.0,0.56
1926.0,2.0,1.0,61580.0,77.0,1053259.0,777568.0,1.79
1926.0,2.0,1.0,23315.0,70.6,137754.0,547640.0,1.36
1967.0,3.0,1.0,115819.0,1.0,733084.0,1085197.0,0.62
1928.0,2.0,1.0,23000.0,80.4,95664.0,269432.0,0.7
2006.0,6.0,2.0,171874.0,92.0,912374.0,2584362.0,0.9
1960.0,1.0,1.0,25406.0,85.4,883480.2,428200.0,0.89
1970.0,7.0,1.0,94002.0,62.0,1911386.0,1843796.6,0.4
2008.0,3.0,1.0,52626.0,64.0,335515.0,904868.6,0.13
1970.0,2.0,11.0,694072.0,62.4,7282691.0,7607170.0,0.94
1980.0,2.0,1.0,23421.0,22.0,576210.0,489966.6,0.49
2017.0,7.0,1.0,137771.0,86.0,848908.0,1028472.0,0.7
1978.0,3.0,1.0,20739.0,46.2,262299.0,1028865.0,0.25
1990.0,2.0,1.0,54986.0,78.0,295054.0,618974.0,0.7
1902.0,6.0,1.0,93433.0,99.0,537527.0,577177.2,0.12
1928.0,4.0,1.0,24828.0,39.0,69192.0,1819450.0,3.94
1977.0,4.0,1.0,35835.0,99.0,207565.0,681033.6,0.15
1979.0,4.0,1.0,75154.0,82.0,513043.0,139213.0,0.23
2006.0,17.0,1.0,332781.0,1.0,2885271.0,9844200.0,2.44
2015.0,6.0,1.0,67505.0,81.0,515746.0,1103612.2,0.18
1989.0,4.0,1.0,52122.0,75.4,454104.0,826000.6,0.22
1965.0,2.0,1.0,168619.0,73.0,1580947.0,1233603.0,0.57
1928.0,3.0,1.0,21407.0,80.0,52099.0,873762.0,2.21
1951.0,2.0,1.0,143498.0,99.0,112567.0,7020991.0,2.61
1999.0,5.0,1.0,102796.0,63.0,2043959.0,3026646.0,2.23
1989.0,2.0,1.0,57298.0,79.0,447155.0,2110017.4,0.15
1927.0,10.0,1.0,130893.0,90.0,1691569.0,1406804.4,0.26
1992.0,3.0,1.0,22452.0,99.0,126598.0,216220.0,0.62
1949.0,2.0,1.0,21364.0,86.0,47544.0,803431.0,2.04
1929.0,3.0,1.0,85126.0,99.0,361891.0,784483.0,0.57
1990.0,2.0,1.0,95865.0,49.0,783405.0,1784702.6,0.16
1928.0,4.0,1.0,34040.0,98.0,158818.0,328065.0,0.8
1952.0,1.0,1.0,21900.0,99.0,22504.0,1457664.0,3.55
1929.0,2.0,1.0,38050.0,70.0,562077.0,1292620.0,2.09
2019.0,4.0,1.2,104022.0,95.8,83250.0,555159.4,0.02
1955.0,5.0,1.0,31945.0,12.0,458616.0,2441851.8,0.28
2000.0,5.0,1.0,303255.0,78.2,3107313.0,474987.0,0.31
2004.0,5.0,1.0,62665.0,72.0,298580.0,1844927.0,1.65
2018.0,5.0,1.0,43459.0,69.0,435708.0,1003144.0,1.42
1964.0,1.0,1.0,37247.0,69.0,219226.0,1000646.0,1.54
2006.0,4.0,1.0,34010.0,35.2,655814.0,783427.4,0.38
1956.0,3.0,1.0,24039.0,81.0,243573.0,746636.8,0.2
1955.0,2.0,1.0,31020.0,89.0,148193.0,1760865.0,3.1
2006.0,6.0,1.0,82254.0,91.0,486871.0,387204.8,0.16
1922.0,2.0,1.0,21592.0,47.0,138509.0,959192.0,2.48
2019.0,6.0,1.0,158544.0,100.0,811595.0,1056139.8,0.15
1965.0,1.0,1.0,20140.0,27.0,43360.0,1079180.0,2.88
1910.0,11.0,1.0,123897.0,32.0,792580.0,2610690.0,2.37
1997.0,7.0,1.0,73830.0,69.0,466947.0,684883.2,0.16
1990.0,4.0,1.0,37091.0,91.0,234706.0,724701.4,0.18
1910.0,6.0,1.0,74725.0,31.0,602509.0,1560132.0,1.52
1969.0,3.0,1.0,25268.0,95.0,146658.0,229140.4,0.13
1913.0,1.0,1.0,36000.0,15.0,175880.0,510380.0,0.85
1906.0,3.0,1.0,20897.0,73.4,203165.0,203205.0,0.71
1952.0,1.0,1.0,41308.0,12.0,299512.0,398621.0,0.65
1910.0,4.0,1.0,72820.0,90.8,427532.0,617890.0,0.7
1900.0,1.0,1.0,20200.0,83.0,38444.0,9925.0,0.06
2010.0,15.0,1.0,726103.0,17.0,13051110.0,898.0,4.35
1986.0,3.0,1.0,33331.0,73.4,237062.0,556686.4,0.14
2002.0,2.0,1.0,96300.0,63.8,2741092.0,4320860.0,2.94
1974.0,5.0,1.0,74880.0,39.0,1587671.0,546090.0,0.42
2013.0,8.0,1.0,339591.0,79.0,10577130.0,28610462.0,7.65
2013.0,1.0,1.0,61050.0,43.8,640074.0,1669255.0,1.66
1907.0,3.0,1.0,24329.0,10.0,96541.0,1751740.0,3.89
1958.0,3.0,1.0,23200.0,66.0,190374.0,19561.0,0.21
1970.0,12.0,1.0,97160.0,22.0,1299172.0,1640646.6,0.31
2013.0,3.0,1.0,51552.0,87.0,469806.0,1671127.2,0.18
1988.0,3.0,1.0,23466.0,48.6,137789.0,576434.0,0.16
2008.0,6.0,1.0,197368.0,29.0,1785765.0,2755211.0,1.18
1925.0,2.0,1.0,22344.0,23.0,152417.0,969094.0,2.43
1987.0,4.0,1.0,45348.0,88.0,389914.0,1306497.6,0.17
1992.0,4.0,1.0,34813.0,88.0,258984.0,1163249.0,0.15
1978.0,4.0,1.0,20844.0,82.0,146782.0,413799.4,0.14
1927.0,8.0,1.0,226061.0,98.0,2917924.0,3281034.0,1.58
1998.0,4.0,1.0,36666.0,84.0,234783.0,261671.8,0.15
1968.0,4.0,1.0,227233.0,84.0,1517056.0,3101799.4,0.13
1989.0,4.0,1.0,71280.0,70.0,464278.0,811881.8,0.13
2008.0,2.0,1.0,51856.0,64.0,347077.0,631870.0,0.78
1972.0,3.0,1.0,20368.0,89.0,169346.0,804124.6,0.16
1958.0,3.0,1.0,23200.0,66.0,214308.0,19616.0,0.23
2016.0,37.0,1.0,990000.0,89.0,6560713.0,2971330.0,0.36
2006.0,4.0,1.0,39926.0,51.8,251901.0,133416.0,0.44
1910.0,3.0,1.0,20509.0,100.0,69584.0,369951.0,1.02
1962.0,3.0,1.0,29874.0,95.0,85064.0,983811.0,1.8
1925.0,3.0,1.0,28700.0,56.0,265364.0,605716.4,0.18
1900.0,7.0,1.0,89550.0,83.0,645620.0,1589367.8,0.45
2008.0,4.0,1.0,242686.0,64.0,3126202.0,2613474.2,0.43
1964.0,7.0,1.0,183392.0,86.0,1010984.0,8959830.0,2.7
2000.0,4.0,1.0,29130.0,88.0,180328.0,199514.0,0.49
1971.0,1.0,1.0,55206.0,55.0,363272.0,703278.0,0.81
1988.0,5.0,2.0,109982.0,99.0,610583.0,1713070.2,0.15
2013.0,6.0,1.0,52000.0,100.0,247842.0,1102474.0,0.09
2014.0,13.0,1.0,201839.0,94.0,1063014.0,1307329.0,0.62
1918.0,6.0,1.0,117182.0,50.8,1201221.0,1920971.2,0.55
1988.0,3.0,10.0,166858.0,89.0,1249952.0,1177154.2,0.15
2008.0,4.0,1.0,260368.0,89.0,2150969.0,1780620.0,0.74
1982.0,3.0,1.0,28848.0,77.0,213021.0,903954.0,0.22
2021.0,2.0,1.0,111559.0,47.4,2241028.0,10280.0,0.4
1955.0,1.0,1.0,126351.0,40.0,536651.0,4780620.0,2.09
1979.0,13.0,1.0,70200.0,24.0,1026958.0,2606102.6,0.29
1978.0,4.0,1.0,27997.0,38.0,213662.0,425320.6,0.15
1997.0,7.0,1.0,73830.0,71.0,434942.0,306860.0,0.42
1975.0,4.0,1.0,26666.0,100.0,50997.0,721351.2,0.04
2018.0,7.0,2.0,649605.0,61.0,3207954.0,7402297.0,1.07
2009.0,3.0,1.0,37361.0,57.0,236000.0,697618.0,1.11
2014.0,7.0,1.0,318835.0,100.0,1388537.0,2624865.0,0.71
1980.0,4.0,4.0,279916.0,44.8,3939839.0,128378.0,0.3
2016.0,4.0,1.0,47406.0,11.0,857969.0,1782844.6,0.36
1926.0,7.0,1.0,144050.0,80.0,722612.0,2392690.0,0.98
1903.0,3.0,1.0,27600.0,76.0,269997.0,813941.2,0.19
1900.0,5.0,1.0,38376.0,23.0,484230.0,513470.2,0.25
1944.0,4.0,1.0,99122.0,64.4,3747656.0,2359487.0,2.01
2004.0,4.0,1.0,22625.0,95.0,163384.0,291660.0,0.83
1984.0,4.0,1.0,30333.0,100.0,51884.0,776584.2,0.03
2013.0,4.0,1.0,56184.0,99.0,198014.0,333139.0,0.38
1987.0,4.0,1.0,34924.0,98.0,170587.0,1032508.4,0.11
1949.0,14.0,1.0,333244.0,71.0,2245489.0,4777705.0,1.16
1907.0,3.0,1.0,24783.0,5.0,60082.0,2536730.0,5.47
2009.0,6.0,1.0,84982.0,94.0,485760.0,1674.0,0.21
1968.0,3.0,1.0,40779.0,68.0,361833.0,558593.2,0.18
1981.0,3.0,1.0,42448.0,75.0,378845.0,1324219.4,0.18
2009.0,1.0,1.0,20909.0,79.0,196334.0,473055.0,1.39
2010.0,5.0,1.0,92477.0,92.4,2793019.0,763431.2,0.6
1970.0,2.0,1.0,46539.0,73.0,676013.0,3093493.0,3.81
2001.0,6.0,1.0,226592.0,62.0,2862620.0,206474.0,0.51
1953.0,4.0,1.0,33910.0,72.0,396219.0,501371.0,1.01
1927.0,2.0,1.0,33840.0,79.4,271696.0,578440.0,1.06
1986.0,2.0,1.0,66240.0,66.6,1221074.0,3034053.2,0.38
1924.0,3.0,1.0,97500.0,91.0,243867.0,3111320.0,1.74
2000.0,13.0,1.0,207022.0,1.0,2060400.0,13206081.0,4.69
1908.0,10.0,1.0,132998.0,70.4,1064197.0,2726410.8,0.79
1949.0,2.0,1.0,21364.0,84.0,55514.0,758472.0,1.93
1976.0,3.0,1.0,33448.0,90.4,208208.0,424772.4,0.12
1970.0,22.0,1.0,227556.0,74.0,2403861.0,4482379.6,0.37
2007.0,6.0,1.0,145812.0,99.8,90620.0,1762100.0,0.65
1980.0,4.0,1.0,59600.0,59.0,421166.0,1914866.6,0.14
1923.0,2.0,1.0,21462.0,51.2,362098.0,1129839.6,0.33
1930.0,3.0,1.0,45864.0,81.0,133820.0,1994153.0,2.36
1982.0,17.0,1.0,76855.0,21.0,829786.0,899795.6,0.21
1978.0,2.0,1.0,38539.0,36.0,599066.0,824832.4,0.45
2013.0,2.0,1.0,31928.0,32.0,349937.0,835441.6,0.22
1926.0,10.0,1.0,61320.0,58.0,645119.0,2013415.0,4.7
2021.0,7.0,1.0,81988.0,99.0,558307.0,840728.0,0.13
1970.0,2.0,1.0,46539.0,87.0,663557.0,2043235.0,2.61
2015.0,7.0,1.0,92208.0,98.0,511473.0,352546.4,0.13
2013.0,16.0,1.0,194228.0,81.0,1894127.0,1518190.0,0.98
1990.0,2.0,1.0,38352.0,46.0,599748.0,824832.4,0.44
1992.0,4.0,1.0,94711.0,92.0,822974.0,1240220.0,0.87
1929.0,4.0,1.0,78920.0,80.0,2103560.0,1126320.0,1.28
1971.0,1.0,1.0,28320.0,1.0,1083149.0,981416.0,2.59
1978.0,3.0,1.0,135955.0,92.0,970046.0,243940.0,0.24
2007.0,2.0,4.0,98141.0,50.4,1455814.0,1368079.0,1.03
1969.0,23.0,1.0,146102.0,4.0,1172819.0,2322202.0,1.0
2000.0,6.0,1.0,30648.0,95.0,195465.0,544213.0,0.17
2019.0,4.0,1.0,26023.0,74.0,256990.0,368740.0,0.95
1979.0,1.0,1.0,30610.0,27.4,535124.0,2584175.0,4.82
2002.0,6.0,1.0,127200.0,78.0,683581.0,2632460.0,1.88
1938.0,3.0,1.0,26373.0,94.0,65068.0,295865.0,0.64
1917.0,1.0,1.0,49066.0,75.6,141217.0,3389770.0,3.72
2001.0,4.0,1.0,94370.0,64.0,809818.0,1326578.0,0.91
2013.0,6.0,1.0,317814.0,97.0,1246761.0,3230999.0,0.62
1985.0,1.0,2.0,61419.0,71.2,494197.0,662670.0,0.73
1999.0,5.0,1.0,80083.0,84.0,494863.0,694016.6,0.18
1991.0,6.0,1.0,41834.0,95.0,290137.0,677251.8,0.18
1905.0,2.0,1.0,33640.0,73.0,315131.0,149497.6,0.19
1930.0,3.0,1.0,32810.0,17.0,133949.0,1729380.0,3.47
1980.0,18.0,1.0,413715.0,87.0,3672369.0,236260.0,0.24
2008.0,3.0,1.0,34629.0,61.0,240310.0,42602.0,0.2
1969.0,1.0,1.0,20500.0,65.0,65240.0,982367.6,0.06
2008.0,3.0,1.0,144682.0,99.0,955841.0,1471853.0,0.67
1992.0,4.0,1.0,22935.0,65.2,137021.0,985771.2,0.12
1968.0,4.0,1.0,23728.0,84.0,181914.0,637686.8,0.15
1992.0,1.0,1.0,102500.0,77.0,1233262.0,3065000.0,1.82
1928.0,3.0,1.0,39971.0,17.4,1054630.0,7361709.0,10.28
1984.0,3.0,1.0,49291.0,95.0,307722.0,536124.0,0.12
1926.0,1.0,1.0,42172.0,62.2,128201.0,2427848.0,3.11
1956.0,1.0,1.0,24520.0,88.6,102105.0,1330060.0,2.96
1989.0,2.0,1.0,98024.0,90.0,251699.0,982930.0,0.58
1994.0,6.0,1.0,69590.0,97.0,518857.0,1988640.0,2.14
1914.0,5.0,2.0,257970.0,74.2,431177.0,313800.0,0.1
1954.0,19.0,1.0,756740.0,81.0,5718630.0,2130220.0,2.29
1974.0,5.0,1.0,88062.0,88.0,756007.0,850551.6,0.22
1970.0,8.0,1.0,73736.0,54.0,422025.0,2198185.0,1.89
1964.0,3.0,1.0,26498.0,84.0,207070.0,476851.4,0.15
1982.0,4.0,1.0,77966.0,84.0,457611.0,1840140.0,1.37
1951.0,1.0,1.0,47699.0,30.4,1198918.0,109984.0,13.88
1917.0,3.0,1.0,27544.0,86.0,191004.0,358010.0,0.83
2001.0,3.0,1.0,66363.0,78.0,487115.0,0.0,0.15
2014.0,6.0,1.0,81993.0,83.0,583570.0,1130250.0,1.02
2004.0,2.0,1.0,67371.0,71.0,396455.0,760714.0,0.71
1910.0,4.0,1.0,23200.0,62.0,246926.0,484774.8,0.21
1928.0,4.0,1.0,34040.0,94.0,161878.0,467159.0,1.09
1994.0,10.0,1.0,381511.0,76.0,3528191.0,558910.0,0.47
1989.0,4.0,1.0,21880.0,85.0,181144.0,352844.8,0.19
1984.0,4.0,1.0,24620.0,40.0,238643.0,314472.8,0.19
1959.0,4.0,1.0,25056.0,79.0,184254.0,564802.6,0.16
1967.0,6.0,1.0,37417.0,92.0,249585.0,568995.0,0.13
1968.0,1.0,1.0,27680.0,81.6,187856.0,1071832.0,2.19
1962.0,3.0,1.0,24059.0,69.0,216812.0,403510.0,0.18
1998.0,7.0,1.0,207656.0,90.0,1549822.0,4752500.0,1.84
2011.0,1.0,1.0,51400.0,79.0,1645666.0,6167600.0,6.99
2008.0,4.0,1.0,260368.0,84.0,2373240.0,1688700.0,0.73
1989.0,4.0,2.0,36992.0,92.2,191288.0,469174.2,0.13
1975.0,3.0,1.0,79963.0,22.0,667227.0,849966.0,0.17
1954.0,3.0,1.0,33552.0,95.0,111558.0,198230.0,0.44
1928.0,2.0,1.0,40800.0,39.0,124572.0,1517610.0,2.03
1985.0,3.0,1.0,31417.0,50.0,377997.0,456659.0,1.36
1923.0,3.0,1.0,32292.0,42.0,91390.0,2122660.0,4.19
1999.0,4.0,1.0,34962.0,86.0,212732.0,490319.8,0.19
1910.0,4.0,1.0,24540.0,100.0,152614.0,589829.6,0.12
1990.0,2.0,1.0,131307.0,21.0,1705581.0,35828.0,0.27
1988.0,5.0,2.0,109982.0,100.0,541796.0,911576.8,0.13
1998.0,5.0,1.0,37002.0,81.4,232204.0,375722.4,0.12
1968.0,4.0,1.0,24386.0,87.0,169130.0,408858.4,0.14
1991.0,3.0,1.0,75397.0,90.6,173308.0,82900.0,0.12
1989.0,4.0,1.0,45878.0,42.0,301861.0,1031433.6,0.13
1945.0,2.0,14.0,537000.0,72.8,6208608.0,35007300.0,3.68
1978.0,4.0,1.0,22445.0,92.4,139489.0,325992.8,0.12
1924.0,3.0,1.0,46274.0,91.0,96997.0,1903870.0,2.22
2015.0,7.0,1.0,213952.0,96.0,1096754.0,2238518.0,0.87
1928.0,3.0,1.0,41466.0,1.0,1613918.0,3683752.0,6.42
1920.0,4.0,2.0,38133.0,99.0,172031.0,423740.0,0.69
1967.0,3.0,6.0,151450.0,78.0,1317386.0,1241479.0,0.17
2014.0,7.0,1.0,85647.0,7.0,986087.0,770750.0,0.83
1960.0,1.0,1.0,110613.0,95.0,299947.0,3110051.4,0.05
1900.0,6.0,1.0,95760.0,82.0,1097725.0,541814.0,0.63
2013.0,6.0,1.0,21762.0,99.0,194044.0,330060.0,0.98
1964.0,4.0,1.0,32366.0,87.0,257824.0,536049.4,0.16
1970.0,2.0,11.0,694072.0,75.6,8383088.0,8259756.0,1.04
1983.0,4.0,1.0,35577.0,24.0,326819.0,1021915.2,0.23
1970.0,5.0,1.0,39900.0,86.0,247669.0,475267.0,0.12
1955.0,6.0,1.0,88422.0,81.0,310034.0,4080527.0,2.96
1988.0,3.0,1.0,23466.0,86.0,142284.0,732805.4,0.16
1960.0,1.0,1.0,73296.0,74.0,257467.0,1712600.0,1.31
1916.0,2.0,1.0,20640.0,93.4,116015.0,869659.8,0.11
2000.0,2.0,1.0,40542.0,60.0,465847.0,852021.0,0.23
1970.0,6.0,1.0,37843.0,93.0,167588.0,1036040.0,1.54
1982.0,2.0,1.0,40029.0,66.0,465429.0,746418.6,0.23
1924.0,2.0,1.0,21600.0,34.2,436136.0,1075920.0,3.04
1981.0,4.0,1.0,43132.0,65.0,348030.0,971973.4,0.16
1991.0,2.0,1.0,323916.0,81.0,1490619.0,6203058.0,1.11
1985.0,4.0,1.0,49034.0,95.0,365541.0,1270984.4,0.16
1959.0,3.0,1.0,45067.0,92.0,148759.0,1295940.0,1.59
1974.0,1.0,1.0,35046.0,2.0,267516.0,352338.0,0.68
1949.0,2.0,1.0,65042.0,44.0,690935.0,281009.6,0.21
1974.0,4.0,1.0,81821.0,32.0,757272.0,1342412.2,0.18
1989.0,4.0,1.0,30720.0,87.0,268255.0,760660.8,0.17
1998.0,5.0,1.0,41527.0,91.0,230917.0,1129828.2,0.17
1960.0,1.0,1.0,73296.0,76.0,302005.0,1110900.0,0.88
1950.0,4.0,3.0,442846.0,94.0,1209583.0,3135596.6,0.05
1963.0,4.0,1.0,22984.0,63.0,187537.0,1284030.6,0.16
2008.0,4.0,1.0,43732.0,13.0,275819.0,2239364.0,2.84
1951.0,2.0,1.0,24000.0,88.0,185476.0,343117.0,0.91
2008.0,6.0,1.0,84103.0,85.0,899607.0,555400.0,0.75
1962.0,1.0,1.0,22047.0,14.0,99040.0,952700.0,2.38
2022.0,21.0,1.0,226051.0,77.0,1831685.0,1801020.0,0.58
1930.0,2.0,1.0,45960.0,8.0,243298.0,4230949.0,4.98
1963.0,1.0,1.0,99931.0,73.2,798189.0,1971571.0,1.2
1960.0,4.0,1.0,21200.0,77.0,179884.0,548142.2,0.17
1960.0,1.0,1.0,25406.0,55.2,390301.0,473720.0,1.29
1911.0,3.0,1.0,56072.0,59.0,168598.0,3430830.0,3.3
1922.0,3.0,1.0,34060.0,62.0,109855.0,2556230.0,4.04
1971.0,10.0,1.0,78600.0,46.0,968473.0,601248.0,0.65
1979.0,1.0,1.0,54880.0,76.8,404422.0,1812680.0,1.9
1977.0,3.0,1.0,22719.0,55.4,70223.0,1113187.4,0.06
1997.0,3.0,1.0,29378.0,33.0,183036.0,274747.0,0.62
2003.0,5.0,1.0,159700.0,60.2,5848534.0,11156100.0,6.48
1928.0,6.0,1.0,35770.0,36.0,166417.0,3412780.0,5.15
2007.0,3.0,1.0,32881.0,42.6,383745.0,1966370.0,3.4
1925.0,4.0,1.0,52800.0,89.0,364936.0,417160.0,0.56
1929.0,1.0,1.0,37700.0,41.0,236971.0,2376964.0,3.47
1907.0,5.0,1.0,41452.0,99.0,160278.0,1230450.0,1.65
1928.0,9.0,1.0,48006.0,95.0,363827.0,1122328.0,1.39
1910.0,2.0,1.0,23931.0,88.0,46136.0,445314.0,1.02
2001.0,6.0,1.0,22551.0,80.0,204777.0,217630.0,0.69
1930.0,1.0,1.0,41280.0,77.2,352779.0,342644.2,0.17
1964.0,4.0,1.0,26744.0,95.0,183223.0,400644.4,0.14
1951.0,2.0,1.0,143498.0,100.0,115180.0,6302418.0,2.34
1973.0,5.0,2.0,63414.0,20.0,458936.0,1043002.0,1.12
2017.0,12.0,1.0,443118.0,30.0,6985361.0,18824233.0,3.87
1956.0,1.0,1.0,60880.0,82.0,1931874.0,4465150.0,4.52
1968.0,2.0,1.0,23500.0,28.0,343084.0,470945.0,1.35
1968.0,5.0,1.0,44687.0,65.0,348474.0,652981.8,0.15
1993.0,5.0,1.0,214388.0,97.0,1374753.0,1589096.2,0.16
2009.0,7.0,1.0,40329.0,59.6,422064.0,2038940.0,2.89
1989.0,3.0,1.0,30080.0,94.0,181863.0,642825.2,0.16
1989.0,6.0,1.0,44839.0,98.0,357049.0,795311.8,0.16
1967.0,1.0,1.0,114000.0,96.0,1817361.0,5311044.0,2.78
1924.0,2.0,1.0,21528.0,90.2,37076.0,118570.0,0.33
1997.0,5.0,1.0,30236.0,65.0,278920.0,220377.2,0.18
1910.0,2.0,1.0,23931.0,76.0,45438.0,288663.0,0.68
1963.0,4.0,1.0,29351.0,86.0,187281.0,176239.8,0.14
1978.0,4.0,1.0,39888.0,45.0,236496.0,1748280.0,2.44
2005.0,5.0,1.0,57600.0,35.0,577894.0,4309977.0,4.84
1985.0,4.0,1.0,22716.0,57.0,208679.0,777367.2,0.18
1978.0,4.0,1.0,28918.0,77.4,216892.0,13943.0,0.17
1905.0,1.0,1.0,83882.0,44.0,362780.0,2644483.0,1.76
2002.0,1.0,1.0,24955.0,66.0,55452.0,339039.0,0.76
1968.0,7.0,1.0,239054.0,22.0,1395075.0,6971216.0,1.66
1970.0,1.0,1.0,44000.0,13.0,303770.0,3444546.0,4.29
1940.0,2.0,1.0,41293.0,30.6,566263.0,907792.0,2.28
1988.0,20.0,1.0,497513.0,90.0,5631862.0,520711.0,0.37
2019.0,6.0,1.0,185296.0,100.0,708859.0,1489050.0,0.6
1913.0,10.0,3.0,448832.0,87.4,4946370.0,3229329.0,1.54
1903.0,11.0,1.0,185614.0,100.0,384991.0,5852139.0,2.35
1930.0,3.0,1.0,23052.0,68.2,218440.0,41296.0,0.28
1992.0,5.0,1.0,21620.0,72.0,240102.0,1130590.0,2.99
1968.0,2.0,1.0,23500.0,20.0,340393.0,508577.0,1.43
1975.0,3.0,1.0,57496.0,82.0,353152.0,1406333.4,0.12
1973.0,19.0,1.0,319911.0,50.0,3362661.0,5657803.4,2.19
1989.0,4.0,1.0,37580.0,85.0,333924.0,812530.6,0.3
1908.0,5.0,1.0,23600.0,99.0,42082.0,1574309.0,3.57
2002.0,4.0,1.0,65471.0,73.0,343249.0,882447.0,0.82
2013.0,6.0,1.0,38407.0,76.0,432377.0,773323.0,0.22
1973.0,4.0,1.0,26880.0,28.0,272768.0,289186.0,0.77
2016.0,7.0,1.0,115947.0,52.0,848103.0,1444409.0,0.97
1926.0,2.0,1.0,61580.0,62.4,613775.0,475200.0,1.08
2014.0,5.0,1.0,78756.0,77.0,545473.0,165550.0,0.25
2005.0,42.0,1.0,1592914.0,91.0,12909200.0,0.0,0.3
1916.0,4.0,1.0,77246.0,91.0,295816.0,1039670.0,0.79
2002.0,3.0,1.0,22108.0,38.0,273058.0,837967.0,0.24
2005.0,4.0,1.0,46137.0,48.0,291321.0,806531.0,1.43
2020.0,7.0,3.0,427863.0,68.0,2362966.0,3741670.0,0.7
2007.0,6.0,1.0,182494.0,94.0,933225.0,2065027.0,0.7
1965.0,1.0,1.0,21603.0,16.0,1199824.0,1714078.0,5.3
1926.0,3.0,1.0,29896.0,41.0,231572.0,750507.0,0.18
1962.0,1.0,1.0,39199.0,52.0,156140.0,952370.0,1.37
1967.0,4.0,1.0,26294.0,60.0,193347.0,585947.2,0.15
1987.0,3.0,1.0,76105.0,82.0,749894.0,1207055.8,0.3
1981.0,4.0,1.0,77662.0,57.0,1256185.0,721298.0,1.07
1954.0,2.0,1.0,27876.0,18.0,167290.0,2456830.0,4.79
1988.0,4.0,1.0,22448.0,88.0,154808.0,371690.2,0.14
1951.0,2.0,1.0,39815.0,70.0,434524.0,560886.0,0.96
1911.0,17.0,1.0,159034.0,52.0,1509200.0,2275757.0,1.03
1982.0,4.0,1.0,37642.0,37.0,186544.0,1434910.0,2.12
1971.0,5.0,1.0,94278.0,89.0,676369.0,980120.0,0.84
1985.0,13.0,1.0,154889.0,73.0,858509.0,1338821.0,1.54
1966.0,2.0,1.0,123000.0,55.0,775272.0,1129548.2,0.12
1960.0,4.0,1.0,21200.0,100.0,58202.0,597581.2,0.05
1969.0,4.0,1.0,34678.0,72.0,307942.0,615421.4,0.18
2016.0,3.0,1.0,94294.0,97.0,303699.0,688844.0,0.45
1991.0,24.0,1.0,220018.0,1.0,2827037.0,1401818.0,0.75
1909.0,6.0,1.0,75288.0,89.0,597512.0,1680.0,0.18
1905.0,3.0,1.0,20583.0,96.2,120065.0,610267.6,0.12
1932.0,1.0,1.0,53776.0,56.6,1872629.0,593289.0,1.27
1969.0,49.0,1.0,1123435.0,80.0,10690770.0,4414357.0,0.59
1910.0,6.0,1.0,95000.0,84.0,1135544.0,234045.0,0.43
1987.0,4.0,1.0,43380.0,85.0,218098.0,891989.0,0.13
1972.0,8.0,1.0,124904.0,20.0,1514303.0,1583270.0,0.91
1999.0,3.0,1.0,31357.0,46.0,555428.0,204484.0,0.7
2013.0,4.0,1.0,108872.0,98.0,720141.0,1749304.6,0.15
1971.0,2.0,2.0,44708.0,57.8,465120.0,512700.0,0.81
1968.0,3.0,1.0,40779.0,85.0,346150.0,837016.6,0.17
1978.0,3.0,1.0,22824.0,55.8,186124.0,990076.6,0.18
1962.0,1.0,1.0,45036.0,67.8,313174.0,1034700.0,1.36
2019.0,4.0,1.0,90759.0,99.0,403869.0,497930.0,0.48
1984.0,5.0,1.0,34726.0,70.0,253619.0,839514.6,0.14
1998.0,3.0,1.0,43380.0,53.0,482424.0,1409145.0,1.94
1962.0,2.0,1.0,92792.0,79.0,642801.0,1554764.0,0.14
1911.0,5.0,1.0,241685.0,96.4,1127705.0,125510.0,0.14
1979.0,27.0,1.0,117069.0,65.0,1602663.0,3852987.8,0.27
1999.0,1.0,1.0,164437.0,83.0,3482962.0,4890567.0,2.0
1912.0,1.0,1.0,28080.0,80.0,39982.0,366040.0,0.72
1999.0,4.0,1.0,29547.0,88.0,184314.0,425181.0,0.89
2019.0,6.0,1.0,108784.0,79.0,790124.0,1798709.2,0.19
1965.0,3.0,1.0,39967.0,76.0,275751.0,620977.0,0.14
1964.0,1.0,1.0,35000.0,83.0,107618.0,202940.0,0.37
1900.0,2.0,1.0,71919.0,55.4,1369140.0,1513280.0,1.88
1966.0,6.0,1.0,46351.0,79.0,332019.0,426042.0,0.16
2000.0,28.0,1.0,1256335.0,44.0,8853563.0,16620473.0,1.09
